"","OPE_ID","School_Name","School_Type","State","Total_Borrowers_Evaluated","Nonpayment_Rate"
"3731","023417","Career Academy of Hair Design","PROPRIETARY","AR",900,0.33
"3732","026161","Jean Madeline Aveda Institute","PROPRIETARY","PA",900,0.33
"3733","003454","University of South Carolina - Salkehatchie","PUBLIC","SC",1000,0.33
"3734","037464","Southeastern College","PROPRIETARY","SC",1100,0.33
"3735","021499","Paul Mitchell The School Jacksonville","PROPRIETARY","FL",1100,0.33
"3736","022042","Chattanooga College - Medical, Dental and Technical Careers","PROPRIETARY","TN",1200,0.33
"3737","037813","PITC Institute","PROPRIETARY","PA",1200,0.33
"3738","041822","Hawaii Medical College","PROPRIETARY","HI",1300,0.33
"3739","042739","Southeastern Esthetics Institute","PROPRIETARY","SC",1300,0.33
"3740","041628","Paul Mitchell The School Modesto","PROPRIETARY","CA",1400,0.33
"3741","008855","Edgecombe Community College","PUBLIC","NC",1400,0.33
"3742","012092","Kenneth Shuler School of Cosmetology","PROPRIETARY","SC",1500,0.33
"3743","041491","Paul Mitchell The School Cincinnati","PROPRIETARY","OH",1500,0.33
"3744","007050","Bellus Academy","PROPRIETARY","CA",1500,0.33
"3745","007780","New Castle School of Trades","PROPRIETARY","PA",1600,0.33
"3746","002411","Jones County Junior College","PUBLIC","MS",1600,0.33
"3747","022751","Concorde Career Institute","PROPRIETARY","FL",1600,0.33
"3748","021662","ITI Technical College","PROPRIETARY","LA",1700,0.33
"3749","001921","Highland Community College","PUBLIC","KS",1700,0.33
"3750","042178","Boca Beauty Academy","PROPRIETARY","FL",1700,0.33
"3751","024982","G Skin & Beauty Institute","PROPRIETARY","IL",1800,0.33
"3752","002409","Itawamba Community College","PUBLIC","MS",1900,0.33
"3753","041976","Florida Institute of Recording, Sound and Technology","PROPRIETARY","FL",2100,0.33
"3754","042045","Elaine Sterling Institute (The)","PROPRIETARY","GA",2200,0.33
"3755","034183","Gwinnett College-Sandy Springs","PROPRIETARY","GA",2400,0.33
"3756","041348","Aveda Institute  - Tampa Bay","PROPRIETARY","FL",2600,0.33
"3757","021700","Swedish Institute","PROPRIETARY","NY",2800,0.33
"3758","001968","Kentucky State University","PUBLIC","KY",3000,0.33
"3759","021661","Elaine P. Nunez Community College","PUBLIC","LA",3000,0.33
"3760","012425","Stone Academy","PROPRIETARY","CT",3000,0.33
"3761","008537","Concorde Career College","PROPRIETARY","CA",3200,0.33
"3762","003580","Kilgore College","PUBLIC","TX",3300,0.33
"3763","041194","Aveda Institute - South Florida","PROPRIETARY","FL",3300,0.33
"3764","025594","InterCoast Colleges","PROPRIETARY","CA",3400,0.33
"3765","003424","Claflin University","PRIVATE NONPROFIT","SC",4200,0.33
"3766","030675","Institute of Technology","PROPRIETARY","CA",5000,0.33
"3767","001566","Fort Valley State University","PUBLIC","GA",5800,0.33
"3768","022188","Brookline College","PROPRIETARY","AZ",7000,0.33
"3769","002417","Mississippi Gulf Coast Community College","PUBLIC","MS",7200,0.33
"3770","003764","Virginia State University","PUBLIC","VA",8800,0.33
"3771","020554","Bossier Parish Community College","PUBLIC","LA",9400,0.33
"3772","021006","Carrington College","PROPRIETARY","AZ",9800,0.33
"3773","037303","Baton Rouge Community College","PUBLIC","LA",10800,0.33
"3774","004799","Monroe University","PROPRIETARY","NY",11000,0.33
"3775","021207","San Joaquin Valley College","PROPRIETARY","CA",28500,0.33
"3776","042690","Global Tech College","PROPRIETARY","OH",100,0.34
"3777","010151","Vincennes Beauty College","PROPRIETARY","IN",100,0.34
"3778","042477","Regina Webb Academy","PROPRIETARY","KY",100,0.34
"3779","041689","Holistic Massage Training Institute","PROPRIETARY","MD",100,0.34
"3780","022671","Exposito School of Hair Design","PROPRIETARY","TX",100,0.34
"3781","041588","Theatre of Arts","PROPRIETARY","CA",100,0.34
"3782","035683","Leon Studio One School of Beauty Knowledge","PROPRIETARY","NY",100,0.34
"3783","030237","Madison Adult Career Center","PUBLIC","OH",100,0.34
"3784","039973","Arkansas Beauty College","PROPRIETARY","AR",100,0.34
"3785","013006","La' James International College","PROPRIETARY","IA",100,0.34
"3786","021220","New England Hair Academy","PROPRIETARY","MA",100,0.34
"3787","041975","University Academy of Hair Design","PROPRIETARY","AL",100,0.34
"3788","042466","Textures Institute of Cosmetology","PROPRIETARY","IN",100,0.34
"3789","022655","Capri Institute of Hair Design","PROPRIETARY","NJ",100,0.34
"3790","042132","Kaizen Beauty Academy","PROPRIETARY","FL",200,0.34
"3791","021468","Joe Kubert School of Cartoon & Graphic Art (The)","PROPRIETARY","NJ",200,0.34
"3792","021061","College of Cosmetology","PROPRIETARY","OR",200,0.34
"3793","042121","Academy of Salon Professionals","PROPRIETARY","MO",200,0.34
"3794","030948","Industrial Management & Training Institute","PROPRIETARY","CT",200,0.34
"3795","042364","Sandra Academy of Salon Services","PROPRIETARY","TN",200,0.34
"3796","025524","Academy of Hair Technology","PROPRIETARY","SC",200,0.34
"3797","042764","Culinary School of Fort Worth (The)","PROPRIETARY","TX",200,0.34
"3798","042505","National Personal Training Institute","PROPRIETARY","FL",200,0.34
"3799","023586","Stage One The Hair School","PROPRIETARY","LA",200,0.34
"3800","023367","Cuyahoga Valley Career Center","PUBLIC","OH",200,0.34
"3801","041204","Paul Mitchell The School Miami","PROPRIETARY","FL",300,0.34
"3802","022119","Cheeks Beauty Academy","PROPRIETARY","WY",300,0.34
"3803","002655","New Mexico Junior College","PUBLIC","NM",300,0.34
"3804","042368","Fountain of Youth Academy of Cosmetology","PROPRIETARY","PA",300,0.34
"3805","042246","Barber School of Pittsburgh","PROPRIETARY","PA",300,0.34
"3806","003568","Frank Phillips College","PUBLIC","TX",400,0.34
"3807","030763","Beulah Heights University","PRIVATE NONPROFIT","GA",400,0.34
"3808","041754","Elite Cosmetology School","PROPRIETARY","CA",400,0.34
"3809","009047","Ameritas College","PRIVATE NONPROFIT","WV",500,0.34
"3810","021844","Jenks Beauty College","PROPRIETARY","OK",500,0.34
"3811","041833","Abcott Institute","PROPRIETARY","MI",600,0.34
"3812","005027","Inter American University of Puerto Rico - Barranquitas Campus","PRIVATE NONPROFIT","PR",700,0.34
"3813","023173","Tricoci University of Beauty Culture","PROPRIETARY","IL",700,0.34
"3814","022062","Beauty Institute (The)","PROPRIETARY","PA",700,0.34
"3815","041659","Paul Mitchell The School Fresno","PROPRIETARY","CA",900,0.34
"3816","042250","Parisian Spa Institute","PROPRIETARY","FL",900,0.34
"3817","010827","David Pressley Professional School of Cosmetology","PROPRIETARY","MI",900,0.34
"3818","025200","International School of Skin and Nailcare","PROPRIETARY","GA",1000,0.34
"3819","005707","Southeast Arkansas College","PUBLIC","AR",1100,0.34
"3820","041564","Aviation Institute of Maintenance","PROPRIETARY","FL",1200,0.34
"3821","031249","Paul Mitchell the School - Little Rock","PROPRIETARY","AR",1400,0.34
"3822","025548","Paul Mitchell The School New Orleans","PROPRIETARY","LA",1400,0.34
"3823","011505","Tricoci University of Beauty Culture","PROPRIETARY","IN",1400,0.34
"3824","001557","Brewton Parker College","PRIVATE NONPROFIT","GA",1400,0.34
"3825","001501","Florida Gateway College","PUBLIC","FL",1500,0.34
"3826","003707","Richard Bland College","PUBLIC","VA",1800,0.34
"3827","012105","National Park College","PUBLIC","AR",2000,0.34
"3828","023411","Kenneth Shuler School of Cosmetology & Nails","PROPRIETARY","SC",2700,0.34
"3829","011799","Paul Mitchell The School Charleston","PROPRIETARY","SC",2900,0.34
"3830","003726","American National University","PROPRIETARY","VA",3100,0.34
"3831","025587","Prism Career Institute","PROPRIETARY","PA",3500,0.34
"3832","006756","Northshore Technical Community College","PUBLIC","LA",3500,0.34
"3833","020896","Concorde Career Institute","PROPRIETARY","FL",3900,0.34
"3834","009412","Fortis College","PROPRIETARY","OH",4200,0.34
"3835","041771","Pima Medical Institute","PROPRIETARY","CO",4200,0.34
"3836","001575","Gordon State College","PUBLIC","GA",4600,0.34
"3837","009230","Wayne County Community College District","PUBLIC","MI",5100,0.34
"3838","007394","Berkeley College","PROPRIETARY","NY",5100,0.34
"3839","021283","Institute for Business & Technology","PROPRIETARY","CA",5300,0.34
"3840","003593","Navarro College","PUBLIC","TX",5800,0.34
"3841","023397","Ross Medical Education Center","PROPRIETARY","MI",5900,0.34
"3842","038385","Northwest Career College","PROPRIETARY","NV",5900,0.34
"3843","002678","Bryant & Stratton College","PRIVATE NONPROFIT","NY",44300,0.34
"3844","001459","Strayer University","PROPRIETARY","DC",97800,0.34
"3845","023495","Cannella School of Hair Design","PROPRIETARY","IL",100,0.35
"3846","043051","Dymond Designs Beauty School","PROPRIETARY","MI",100,0.35
"3847","025566","John Amico School of Hair Design 2","PROPRIETARY","IL",100,0.35
"3848","023262","Brightwood College","PROPRIETARY","TN",100,0.35
"3849","042463","EduMed Partners","PROPRIETARY","TN",100,0.35
"3850","021678","Estes Institute of Cosmetology Arts & Sciences","PROPRIETARY","CA",100,0.35
"3851","041179","Champion Beauty College","PROPRIETARY","TX",100,0.35
"3852","040553","Creative Hair School of Cosmetology","PROPRIETARY","MI",100,0.35
"3853","025937","RTP Hispanic American College","PROPRIETARY","LA",100,0.35
"3854","039654","MyrAngel Beauty Institute","PROPRIETARY","PR",100,0.35
"3855","008864","Arizona Academy of Beauty","PROPRIETARY","AZ",100,0.35
"3856","022359","Academy of Hair Design # 4","PROPRIETARY","MS",200,0.35
"3857","042621","My Beauty & Barber College","PROPRIETARY","CA",200,0.35
"3858","007473","Choffin Career & Technical Center","PUBLIC","OH",200,0.35
"3859","041169","DiGrigoli School of Cosmetology","PROPRIETARY","MA",200,0.35
"3860","041333","Trend Setters School","PROPRIETARY","MO",200,0.35
"3861","010880","Chatfield College","PRIVATE NONPROFIT","OH",200,0.35
"3862","041384","Salon Professional Academy (The)","PROPRIETARY","MI",200,0.35
"3863","041572","Love Beauty School","PROPRIETARY","TN",200,0.35
"3864","022897","Jolie Health and Beauty Academy","PROPRIETARY","PA",200,0.35
"3865","042523","Premier Barber Institute","PROPRIETARY","PA",200,0.35
"3866","042663","Johnny Matthew's Hairdressing Training School","PROPRIETARY","OR",300,0.35
"3867","002269","Great Lakes Christian College","PRIVATE NONPROFIT","MI",300,0.35
"3868","042263","Barber and Beauty Academy of Pennsylvania","PROPRIETARY","PA",300,0.35
"3869","004898","McCann School of Business & Technology","PROPRIETARY","PA",300,0.35
"3870","041123","Louisiana Culinary Institute","PROPRIETARY","LA",300,0.35
"3871","041420","Austin's Beauty College","PROPRIETARY","TN",400,0.35
"3872","001190","Contra Costa College","PUBLIC","CA",400,0.35
"3873","021440","Beauty Institute (The)","PROPRIETARY","PA",400,0.35
"3874","022110","Salon Success Academy","PROPRIETARY","CA",500,0.35
"3875","042454","Infinity College","PROPRIETARY","LA",500,0.35
"3876","021059","Brittany Beauty Academy","PROPRIETARY","NY",500,0.35
"3877","007600","International Beauty School","PROPRIETARY","WV",600,0.35
"3878","021958","Liceo De Arte y Tecnología","PROPRIETARY","PR",600,0.35
"3879","030663","Bryan University","PROPRIETARY","MO",600,0.35
"3880","037524","SUM Bible College & Theological Seminary","PRIVATE NONPROFIT","CA",700,0.35
"3881","026063","Paul Mitchell The School Wichita","PROPRIETARY","KS",700,0.35
"3882","001716","Generations College","PRIVATE NONPROFIT","IL",700,0.35
"3883","001119","Barstow Community College","PUBLIC","CA",700,0.35
"3884","042760","Glitz School of Cosmetology","PROPRIETARY","NM",700,0.35
"3885","022879","Raphael's School of Beauty Culture","PROPRIETARY","OH",700,0.35
"3886","041043","Academy Di Capelli","PROPRIETARY","CT",800,0.35
"3887","025685","Grabber School of Hair Design","PROPRIETARY","MO",800,0.35
"3888","041474","Tricoci University of Beauty Culture","PROPRIETARY","IL",900,0.35
"3889","037233","Culinary Institute LeNotre","PROPRIETARY","TX",900,0.35
"3890","040375","Academy of Hair Design","PROPRIETARY","MO",1000,0.35
"3891","002151","Benjamin Franklin Cummings Institute","PRIVATE NONPROFIT","MA",1100,0.35
"3892","041473","Tricoci University of Beauty Culture","PROPRIETARY","IL",1100,0.35
"3893","001834","Calumet College of Saint Joseph","PRIVATE NONPROFIT","IN",1100,0.35
"3894","042777","California College of Barbering and Cosmetology","PROPRIETARY","CA",1100,0.35
"3895","002439","Tougaloo College","PRIVATE NONPROFIT","MS",1200,0.35
"3896","035553","Southeastern College","PROPRIETARY","NC",1400,0.35
"3897","034685","MDT College of Health Sciences","PROPRIETARY","IL",1500,0.35
"3898","003628","Texarkana College","PUBLIC","TX",1600,0.35
"3899","005489","Central Louisiana Technical Community College","PUBLIC","LA",1700,0.35
"3900","030116","Fortis Institute","PROPRIETARY","PA",1800,0.35
"3901","002426","Northeast Mississippi Community College","PUBLIC","MS",2000,0.35
"3902","003160","Northeastern Oklahoma A & M College","PUBLIC","OK",2300,0.35
"3903","041279","Trident University International","PROPRIETARY","CA",2600,0.35
"3904","002926","Elizabeth City State University","PUBLIC","NC",2600,0.35
"3905","012483","Paul Mitchell The School Dallas","PROPRIETARY","TX",2900,0.35
"3906","005601","Albany Technical College","PUBLIC","GA",3000,0.35
"3907","042449","Sonoran Desert Institute","PROPRIETARY","AZ",3900,0.35
"3908","022788","Southern Technical College","PROPRIETARY","FL",4200,0.35
"3909","001540","Webber International University","PRIVATE NONPROFIT","FL",4200,0.35
"3910","031081","Summit Career College","PROPRIETARY","CA",4300,0.35
"3911","041317","Southwest University at El Paso","PROPRIETARY","TX",5900,0.35
"3912","001590","Savannah State University","PUBLIC","GA",7200,0.35
"3913","003648","Tyler Junior College","PUBLIC","TX",10200,0.35
"3914","021005","Universal Technical Institute","PROPRIETARY","AZ",14800,0.35
"3915","012461","Lincoln Technical Institute","PROPRIETARY","NJ",16900,0.35
"3916","004625","Delgado Community College","PUBLIC","LA",20000,0.35
"3917","023620","Universal Technical Institute","PROPRIETARY","TX",22800,0.35
"3918","023621","Full Sail University","PROPRIETARY","FL",65000,0.35
"3919","005399","Monmouth County Vocational School District","PUBLIC","NJ",100,0.36
"3920","040387","Ideal Beauty Academy","PROPRIETARY","KY",100,0.36
"3921","030273","Blalock's Professional Beauty College","PROPRIETARY","LA",100,0.36
"3922","026080","Neosho Beauty College","PROPRIETARY","MO",100,0.36
"3923","021265","Formations Institute","PROPRIETARY","OK",100,0.36
"3924","030324","KC's School of Hair Design","PROPRIETARY","MS",100,0.36
"3925","042120","Lawrence & Company College of Cosmetology","PROPRIETARY","CA",100,0.36
"3926","007611","SOHO Hair Academy","PROPRIETARY","IA",100,0.36
"3927","022024","University of Aesthetics & Cosmetology","PROPRIETARY","AR",100,0.36
"3928","038223","Paul Mitchell The School - Madison","PROPRIETARY","WI",200,0.36
"3929","025754","International Culinary Center","PROPRIETARY","NY",200,0.36
"3930","025443","Butler Beauty Academy","PROPRIETARY","PA",200,0.36
"3931","042889","Pearlands Innovative School of Beauty","PROPRIETARY","TX",200,0.36
"3932","042942","Academy of Allied Health Careers","PROPRIETARY","TN",200,0.36
"3933","020921","Massachusetts School of Barbering","PROPRIETARY","MA",200,0.36
"3934","020610","Venus Beauty Academy","PROPRIETARY","PA",200,0.36
"3935","025877","Hair Professionals Career College","PROPRIETARY","IL",200,0.36
"3936","039143","CALC, Institute of Technology","PROPRIETARY","IL",300,0.36
"3937","041872","New Beginning College of Cosmetology","PROPRIETARY","AL",300,0.36
"3938","042469","PiBerry Institute","PROPRIETARY","FL",300,0.36
"3939","042905","Paul Mitchell The School San Jose","PROPRIETARY","CA",300,0.36
"3940","025398","Queen City College","PROPRIETARY","TN",300,0.36
"3941","012268","Baldwin Beauty Schools","PROPRIETARY","TX",300,0.36
"3942","002201","Pine Manor College","PRIVATE NONPROFIT","MA",400,0.36
"3943","022755","Paul Mitchell the School Knoxville","PROPRIETARY","TN",400,0.36
"3944","021904","Schilling - Douglas School of Hair Design","PROPRIETARY","DE",400,0.36
"3945","010130","Wade College","PROPRIETARY","TX",500,0.36
"3946","021408","Martin University","PRIVATE NONPROFIT","IN",500,0.36
"3947","042323","HVAC Technical Institute","PROPRIETARY","IL",500,0.36
"3948","012879","Pat Goins Beauty Schools","PROPRIETARY","LA",600,0.36
"3949","007839","Triangle Tech","PROPRIETARY","PA",600,0.36
"3950","041174","Milwaukee Career College","PROPRIETARY","WI",600,0.36
"3951","005267","Fort Hays State University - Northwest Kansas Technical College","PUBLIC","KS",600,0.36
"3952","026142","Miller - Motte Technical College","PROPRIETARY","TN",700,0.36
"3953","001913","Dodge City Community College","PUBLIC","KS",700,0.36
"3954","042064","Helms College","PRIVATE NONPROFIT","GA",700,0.36
"3955","022346","Shore Beauty School","PROPRIETARY","NJ",800,0.36
