Nonpayment Rates by Institution,,,,,
,,,,,
OPE ID,School Name,School Type,State,Total Borrowers Evaluated,Nonpayment Rate
006666,Lutheran School of Nursing,PROPRIETARY,MO,<100,Not Calculated
001721,McCormick Theological Seminary,"PRIVATE, NONPROFIT",IL,<100,Not Calculated
033063,Montessori Education Center of the Rockies,"PRIVATE, NONPROFIT",CO,<100,Not Calculated
037333,Baptist University of the Americas,"PRIVATE, NONPROFIT",TX,<100,Not Calculated
042932,Professional Cosmetology Academy (The),PROPRIETARY,TX,<100,Not Calculated
010695,Tri County Beauty Academy,PROPRIETARY,IL,<100,Not Calculated
042314,Bella Academy of Cosmetology,PROPRIETARY,WI,<100,Not Calculated
037013,Memphis Institute of Barbering,PROPRIETARY,TN,<100,Not Calculated
031028,Robert Gordon University,FOREIGN,FC,<100,Not Calculated
034603,Katholische Hochschule ITI,FOREIGN,FC,<100,Not Calculated
022993,Trinity Anglican Seminary,"PRIVATE, NONPROFIT",PA,<100,Not Calculated
024967,National Film & Television School,FOREIGN,FC,<100,Not Calculated
030501,Studio Arts College International,FOREIGN,FC,<100,Not Calculated
035073,University of Sunderland,FOREIGN,FC,<100,Not Calculated
002313,Sacred Heart Major Seminary,"PRIVATE, NONPROFIT",MI,<100,Not Calculated
010588,Australian National University,FOREIGN,FC,<100,Not Calculated
025796,Murdoch University,FOREIGN,FC,<100,Not Calculated
038733,Copenhagen Business School,FOREIGN,FC,<100,Not Calculated
041435,Charlotte School of Law,PROPRIETARY,NC,<100,Not Calculated
002467,Conception Seminary College,"PRIVATE, NONPROFIT",MO,<100,Not Calculated
042955,Zen Shiatsu Chicago,PROPRIETARY,IL,<100,Not Calculated
035135,Williamson Christian College,"PRIVATE, NONPROFIT",TN,<100,Not Calculated
042973,Hello Gorgeous Barbers Stillwater's School of Barbering,PROPRIETARY,OK,<100,Not Calculated
042564,San Bernardino Beauty College,PROPRIETARY,CA,<100,Not Calculated
025909,Wright Career College,"PRIVATE, NONPROFIT",KS,<100,Not Calculated
011055,University of Oxford - Lady Margaret Hall,FOREIGN,FC,<100,Not Calculated
011792,Franciscan School of Theology,"PRIVATE, NONPROFIT",CA,<100,Not Calculated
025545,Hazleton Area Career Center,PUBLIC,PA,<100,Not Calculated
042849,Royal Learning Institute,PROPRIETARY,NY,<100,Not Calculated
025460,Tri-State College of Acupuncture,PROPRIETARY,NY,<100,Not Calculated
022666,St George's Hospital Medical School,FOREIGN,FC,<100,Not Calculated
042971,Elite Beauty College,PROPRIETARY,OK,<100,Not Calculated
008910,University of Hull,FOREIGN,FC,<100,Not Calculated
034557,Cortiva Institute - Chicago,PROPRIETARY,IL,<100,Not Calculated
041780,Simmons College of Kentucky,"PRIVATE, NONPROFIT",KY,<100,Not Calculated
023312,Baptist Missionary Association Theological Seminary,"PRIVATE, NONPROFIT",TX,<100,Not Calculated
042726,Vogue International Academy,PROPRIETARY,TX,<100,Not Calculated
001165,Church Divinity School of the Pacific,"PRIVATE, NONPROFIT",CA,<100,Not Calculated
023205,Royal Northern College of Music,FOREIGN,FC,<100,Not Calculated
034203,Holland College,FOREIGN,FC,<100,Not Calculated
011614,Champlain Valley Physicians Hospital Medical Center,"PRIVATE, NONPROFIT",NY,<100,Not Calculated
042945,CalCopa Massage School,PROPRIETARY,CA,<100,Not Calculated
004924,Forrest College,PROPRIETARY,SC,<100,Not Calculated
042997,Upper Kutz Barber & Style College,PROPRIETARY,MS,<100,Not Calculated
009006,University of Salford (The),FOREIGN,FC,<100,Not Calculated
012978,University of Huddersfield (The),FOREIGN,FC,<100,Not Calculated
030012,McNally Smith College of Music,PROPRIETARY,MN,<100,Not Calculated
041286,University of Worcester,FOREIGN,FC,<100,Not Calculated
041637,Bitterroot School of Cosmetology,PROPRIETARY,MT,<100,Not Calculated
041328,Inland Massage Institute,PROPRIETARY,WA,<100,Not Calculated
009634,University of Oxford - St Catherine's College,FOREIGN,FC,<100,Not Calculated
011058,University of Oxford - St Edmund Hall,FOREIGN,FC,<100,Not Calculated
021451,Scott College of Cosmetology,PROPRIETARY,WV,<100,Not Calculated
004233,Saint Luke's Methodist Hospital School of Radiologic Technology,"PRIVATE, NONPROFIT",IA,<100,Not Calculated
020520,Brightwood College,PROPRIETARY,OH,<100,Not Calculated
042233,Alliance Computing Solutions,PROPRIETARY,NY,<100,Not Calculated
006685,University of New Brunswick (The),FOREIGN,FC,<100,Not Calculated
007209,Redondo Beach Beauty College,PROPRIETARY,CA,<100,Not Calculated
021967,Guildhall School of Music & Drama,FOREIGN,FC,<100,Not Calculated
043036,JT's Cuts Academy,PROPRIETARY,FL,<100,Not Calculated
008366,Universite de Montreal,FOREIGN,FC,<100,Not Calculated
043048,Jazz Barber and Hairstyling Academy,PROPRIETARY,VA,<100,Not Calculated
030791,North Central Institute,PROPRIETARY,TN,<100,Not Calculated
011053,University of Oxford - St Hilda's College,FOREIGN,FC,<100,Not Calculated
043032,Cutting Edge Barber Academy,PROPRIETARY,PA,<100,Not Calculated
009982,Victory University,PROPRIETARY,TN,<100,Not Calculated
025880,University of Ulster,FOREIGN,FC,<100,Not Calculated
036844,University of Lincoln,FOREIGN,FC,<100,Not Calculated
042535,Ravensbourne University London,FOREIGN,FC,<100,Not Calculated
030314,Sanford-Brown College,PROPRIETARY,WA,<100,Not Calculated
021924,"Mr. John's School of Cosmetology, Esthetics & Nails",PROPRIETARY,IL,<100,Not Calculated
042803,Careers Institute of America,PROPRIETARY,TX,<100,Not Calculated
011091,Flinders University,FOREIGN,FC,<100,Not Calculated
034253,Rosedale Bible College,"PRIVATE, NONPROFIT",OH,<100,Not Calculated
023623,Mercer County Career Center,PUBLIC,PA,<100,Not Calculated
042991,National Institute for Medical Assistant Advancement,"PRIVATE, NONPROFIT",CO,<100,Not Calculated
010942,University of Oxford - St Hugh's College,FOREIGN,FC,<100,Not Calculated
011094,University of Western Australia (The),FOREIGN,FC,<100,Not Calculated
021167,University of Cambridge - Lucy Cavendish College,FOREIGN,FC,<100,Not Calculated
022372,Phillips Graduate University,"PRIVATE, NONPROFIT",CA,<100,Not Calculated
041900,Radians College,PROPRIETARY,DC,<100,Not Calculated
041391,Universita degli Studi di Scienze Gastronomiche,FOREIGN,FC,<100,Not Calculated
042623,Leeds Arts University,FOREIGN,FC,<100,Not Calculated
004729,Mount Washington College,PROPRIETARY,NH,<100,Not Calculated
010794,Bristol Old Vic Theatre School,FOREIGN,FC,<100,Not Calculated
033353,Medical University of Silesia (The),FOREIGN,FC,<100,Not Calculated
035973,Jagiellonian University,FOREIGN,FC,<100,Not Calculated
011226,Aarhus University,FOREIGN,FC,<100,Not Calculated
031287,Mt. Sierra College,PROPRIETARY,CA,<100,Not Calculated
030300,Ogeechee Technical College,PUBLIC,GA,<100,Not Calculated
010490,Regency Beauty Institute,PROPRIETARY,MN,<100,Not Calculated
030900,Sharp's Academy of Hairstyling,PROPRIETARY,MI,<100,Not Calculated
042859,Tuana European Beauty Academy,PROPRIETARY,CO,<100,Not Calculated
023585,Bon Secours St Mary's Hospital School of Medical Imaging,"PRIVATE, NONPROFIT",VA,<100,Not Calculated
039953,University of East-West Medicine,PROPRIETARY,CA,<100,Not Calculated
007578,Huntington School of Beauty Culture,PROPRIETARY,WV,<100,Not Calculated
025911,Career Point College,PROPRIETARY,TX,<100,Not Calculated
030541,Royale College of Beauty and Barbering,PROPRIETARY,CA,<100,Not Calculated
012078,Victoria University of Wellington,FOREIGN,FC,<100,Not Calculated
042374,Wright Graduate University for the Realization of Human Potential,"PRIVATE, NONPROFIT",WI,<100,Not Calculated
030073,Oregon College of Art & Craft,"PRIVATE, NONPROFIT",OR,<100,Not Calculated
002242,Calvin Theological Seminary,"PRIVATE, NONPROFIT",MI,<100,Not Calculated
003364,Saint Charles Borromeo Seminary,"PRIVATE, NONPROFIT",PA,<100,Not Calculated
003743,Union Presbyterian Seminary,"PRIVATE, NONPROFIT",VA,<100,Not Calculated
030842,Valley College,PROPRIETARY,WV,<100,Not Calculated
009444,University of Lancaster,FOREIGN,FC,<100,Not Calculated
041925,Westchester College of Nursing & Allied Health,PROPRIETARY,CA,<100,Not Calculated
022515,Trend Setters' Academy of Beauty Culture,PROPRIETARY,KY,<100,Not Calculated
042740,Southeastern Free Will Baptist Bible College,"PRIVATE, NONPROFIT",NC,<100,Not Calculated
010456,University of Haifa,FOREIGN,FC,<100,Not Calculated
012101,University of Cambridge - Girton College,FOREIGN,FC,<100,Not Calculated
041730,Shepherds Theological Seminary,"PRIVATE, NONPROFIT",NC,<100,Not Calculated
042494,Center for Neurosomatic Studies,PROPRIETARY,FL,<100,Not Calculated
042962,Mei Barber School,PROPRIETARY,TX,<100,Not Calculated
003874,Nashotah House,"PRIVATE, NONPROFIT",WI,<100,Not Calculated
036763,Family of Faith Christian University,"PRIVATE, NONPROFIT",OK,<100,Not Calculated
041893,Allied American University,PROPRIETARY,CA,<100,Not Calculated
023424,Academy of Radio & TV Broadcasting,PROPRIETARY,CA,<100,Not Calculated
031038,Southern School of Beauty,PROPRIETARY,OK,<100,Not Calculated
042259,Setting the Standard Barbering and Natural Hair Academy,PROPRIETARY,LA,<100,Not Calculated
003544,Austin Presbyterian Theological Seminary,"PRIVATE, NONPROFIT",TX,<100,Not Calculated
032163,HJ International Graduate School for Peace and Public Leadership,"PRIVATE, NONPROFIT",NY,<100,Not Calculated
035653,Masarykova Univerzita,FOREIGN,FC,<100,Not Calculated
041400,Global Health College,PROPRIETARY,VA,<100,Not Calculated
036673,Faith Theological Seminary,"PRIVATE, NONPROFIT",MD,<100,Not Calculated
002900,Webb Institute,"PRIVATE, NONPROFIT",NY,<100,Not Calculated
040215,Central European University,FOREIGN,FC,<100,Not Calculated
042376,California Jazz Conservatory,"PRIVATE, NONPROFIT",CA,<100,Not Calculated
038014,Beauty Institute (The),PROPRIETARY,FL,<100,Not Calculated
021975,Baton Rouge School of Computers,PROPRIETARY,LA,<100,Not Calculated
032143,Velvatex College of Beauty Culture,PROPRIETARY,AR,<100,Not Calculated
042671,Unlimited Cosmetology School,PROPRIETARY,MS,<100,Not Calculated
042541,Technology Learning Center,PROPRIETARY,MA,<100,Not Calculated
010410,Brightwood College,PROPRIETARY,MD,<100,Not Calculated
007362,Medtech College,PROPRIETARY,IN,<100,Not Calculated
022934,Ecole des Hautes Etudes Commerciales,FOREIGN,FC,<100,Not Calculated
042445,Norwich University of the Arts,FOREIGN,FC,<100,Not Calculated
042800,Marine Trades Institute,"PRIVATE, NONPROFIT",MI,<100,Not Calculated
006852,Bishop's University,FOREIGN,FC,<100,Not Calculated
012335,Royal College of Music,FOREIGN,FC,<100,Not Calculated
034784,Phoenix Seminary,"PRIVATE, NONPROFIT",AZ,<100,Not Calculated
037353,Institute of Clinical Acupuncture and Oriental Medicine,PROPRIETARY,HI,<100,Not Calculated
022499,Delta Beauty College,PROPRIETARY,MS,<100,Not Calculated
031603,Alaska Vocational Technical Center,PUBLIC,AK,<100,Not Calculated
042872,Evvaylois Academy School of Beauty,"PRIVATE, NONPROFIT",TX,<100,Not Calculated
010084,University of Cape Town,FOREIGN,FC,<100,Not Calculated
021634,New York Career Institute,PROPRIETARY,NY,<100,Not Calculated
031166,East San Gabriel Valley ROP and Technical Center,PUBLIC,CA,<100,Not Calculated
008269,Hillyard Technical Center,PUBLIC,MO,<100,Not Calculated
025616,Solent University,FOREIGN,FC,<100,Not Calculated
001120,Berkeley School of Theology,"PRIVATE, NONPROFIT",CA,<100,Not Calculated
041622,American Academy of Health and Beauty,PROPRIETARY,NH,<100,Not Calculated
023091,American College of Hair Design,PROPRIETARY,MO,<100,Not Calculated
003579,Jacksonville College,"PRIVATE, NONPROFIT",TX,<100,Not Calculated
041675,World A Cuts Barber Institute,PROPRIETARY,PA,<100,Not Calculated
042431,Alhambra Medical University,PROPRIETARY,CA,<100,Not Calculated
001272,San Bernardino Valley College,PUBLIC,CA,<100,Not Calculated
043041,Nurse Academy (The),PROPRIETARY,CA,<100,Not Calculated
021116,SOVAH School of Health Professions,PROPRIETARY,VA,<100,Not Calculated
006755,Brown Mackie College (the -),PROPRIETARY,KS,<100,Not Calculated
004060,Winebrenner Theological Seminary,"PRIVATE, NONPROFIT",OH,<100,Not Calculated
023388,Emily Carr University of Art and Design,FOREIGN,FC,<100,Not Calculated
041342,London Contemporary Dance School,FOREIGN,FC,<100,Not Calculated
005288,Kirksville Area Technical Center,PUBLIC,MO,<100,Not Calculated
040753,Quest University Canada,FOREIGN,FC,<100,Not Calculated
041926,Palmetto Beauty School,PROPRIETARY,SC,<100,Not Calculated
042026,New Dimensions Beauty Academy,PROPRIETARY,CO,<100,Not Calculated
001209,Hartnell Community College,PUBLIC,CA,<100,Not Calculated
021739,Ulster County BOCES School of Practical Nursing,PUBLIC,NY,<100,Not Calculated
008492,CHI Health School of Radiologic Technology,"PRIVATE, NONPROFIT",NE,<100,Not Calculated
020944,University of Cambridge - St Edmund's College,FOREIGN,FC,<100,Not Calculated
041314,Arizona Summit Law School,PROPRIETARY,AZ,<100,Not Calculated
042824,Vaughn Beauty College,PROPRIETARY,MS,<100,Not Calculated
001309,Taft College,PUBLIC,CA,<100,Not Calculated
021064,O'More College of Design,"PRIVATE, NONPROFIT",TN,<100,Not Calculated
042966,Chancellor Institute,PROPRIETARY,FL,<100,Not Calculated
034123,Advanced Barber College & Hair Design,PROPRIETARY,TX,<100,Not Calculated
041212,Institute of Taoist Education and Acupuncture,"PRIVATE, NONPROFIT",CO,<100,Not Calculated
042838,Professional Culinary Academy,PROPRIETARY,NY,<100,Not Calculated
002700,Colgate Rochester Crozer Divinity School,"PRIVATE, NONPROFIT",NY,<100,Not Calculated
023251,Key College,PROPRIETARY,FL,<100,Not Calculated
038164,American Graduate School in Paris,FOREIGN,FC,<100,Not Calculated
041763,Bergin University of Canine Studies,"PRIVATE, NONPROFIT",CA,<100,Not Calculated
042242,Belle Academy of Cosmetology,PROPRIETARY,CT,<100,Not Calculated
041461,Urshan Graduate School of Theology,"PRIVATE, NONPROFIT",MO,<100,Not Calculated
041242,Catholic Distance University,"PRIVATE, NONPROFIT",WV,<100,Not Calculated
041477,Lake Lanier School of Massage,PROPRIETARY,GA,<100,Not Calculated
041855,Beverly Hills Design Institute,PROPRIETARY,CA,<100,Not Calculated
011764,Royal Academy of Music,FOREIGN,FC,<100,Not Calculated
012573,West Virginia University Hospitals,"PRIVATE, NONPROFIT",WV,<100,Not Calculated
020524,University of Cambridge - Darwin College,FOREIGN,FC,<100,Not Calculated
035473,University of South Wales,FOREIGN,FC,<100,Not Calculated
042963,Medical Solutions Academy,PROPRIETARY,VA,<100,Not Calculated
043044,Premier Barber School,PROPRIETARY,TX,<100,Not Calculated
030123,ASM Beauty World Academy,PROPRIETARY,FL,<100,Not Calculated
043034,Austin Medical Assistant Training,PROPRIETARY,NY,<100,Not Calculated
043085,Salon Professional Academy Maplewood (The),PROPRIETARY,MN,<100,Not Calculated
041538,Ascent College,"PRIVATE, NONPROFIT",VA,<100,Not Calculated
042145,Prestige Health & Beauty Sciences Academy,PROPRIETARY,FL,<100,Not Calculated
042335,Med-Life Institute,PROPRIETARY,FL,<100,Not Calculated
026117,Dublin City University,FOREIGN,FC,<100,Not Calculated
007947,Beth Medrash Govoha of America,"PRIVATE, NONPROFIT",NJ,<100,Not Calculated
001983,St. Catharine College,"PRIVATE, NONPROFIT",KY,<100,Not Calculated
041796,Entourage Institute of Beauty and Esthetics,PROPRIETARY,KS,<100,Not Calculated
041386,Alaska Christian College,"PRIVATE, NONPROFIT",AK,<100,Not Calculated
042367,Blush School of Makeup,PROPRIETARY,CA,<100,Not Calculated
042419,River Valley School of Massage,PROPRIETARY,AR,<100,Not Calculated
042577,Totally Cosmo School of Modern Cosmetology,PROPRIETARY,OK,<100,Not Calculated
004012,Hebrew University of Jerusalem (The),FOREIGN,FC,<100,Not Calculated
042488,Wongu University of Oriental Medicine,"PRIVATE, NONPROFIT",NV,<100,Not Calculated
022734,Reconstructionist Rabbinical College,"PRIVATE, NONPROFIT",PA,<100,Not Calculated
022927,Lansdale School of Cosmetology,PROPRIETARY,PA,<100,Not Calculated
023389,University for the Creative Arts,FOREIGN,FC,<100,Not Calculated
009500,Memorial University of Newfoundland,FOREIGN,FC,<100,Not Calculated
042294,Midfield Institute of Cosmetology,"PRIVATE, NONPROFIT",AL,<100,Not Calculated
006981,South Central Community College,PUBLIC,CT,<100,Not Calculated
022743,Conway School of Landscape Design,"PRIVATE, NONPROFIT",MA,<100,Not Calculated
022898,Brightwood Career Institute,PROPRIETARY,PA,<100,Not Calculated
042751,Anousheh School of Hair,PROPRIETARY,NY,<100,Not Calculated
006682,St Thomas University,FOREIGN,FC,<100,Not Calculated
009530,Gerber Akron Beauty School,PROPRIETARY,OH,<100,Not Calculated
031505,A - Technical College,PROPRIETARY,CA,<100,Not Calculated
003356,Pittsburgh Theological Seminary,"PRIVATE, NONPROFIT",PA,<100,Not Calculated
041487,American Institute of Interior Design,PROPRIETARY,AZ,<100,Not Calculated
043004,Edge Academy of Beauty,PROPRIETARY,KY,<100,Not Calculated
007491,Brightwood College,PROPRIETARY,MD,<100,Not Calculated
042840,Pacific Northwest Christian College,"PRIVATE, NONPROFIT",WA,<100,Not Calculated
010914,Monash University,FOREIGN,FC,<100,Not Calculated
031095,Dongguk University Los Angeles,"PRIVATE, NONPROFIT",CA,<100,Not Calculated
041163,EDHEC Business School,FOREIGN,FC,<100,Not Calculated
005430,Poplar Bluff Technical Career Center,PUBLIC,MO,<100,Not Calculated
038333,American Academy of Health and Wellness,PROPRIETARY,MN,<100,Not Calculated
030235,Camelot College,PROPRIETARY,LA,<100,Not Calculated
004642,Globe University,PROPRIETARY,MN,<100,Not Calculated
